id,name,city,country,latitude,longitude,sports
place_1261,Toca do Gol,Duque de Caxias,BR,-22.755593,-43.292552,Soccer Field
place_1262,Winner's Gym,Duque de Caxias,BR,-22.771796,-43.292627,Gym and Studio
place_1263,Campo de treinamento C.R.V.G.,Duque de Caxias,BR,-22.770814,-43.288715,Soccer Field
place_1264,academia Physical Shape,Duque de Caxias,BR,-22.770784,-43.288652,Sports and Recreation
place_1265,Academia Ritmu's,Duque de Caxias,BR,-22.769031,-43.292874,Gym and Studio
place_1266,Academia Extreme,Duque de Caxias,BR,-22.766433,-43.304288,Gym and Studio
place_1267,Campo do Poeirão,São João de Meriti,BR,-22.794315,-43.339386,Sports Club
place_1268,Centro Luiz Gonzaga de Tradições Nordestinas- São Cristóvão,Duque de Caxias,BR,-22.763824,-43.313569,Recreation Center
place_1269,B7Fit,São João de Meriti,BR,-22.790477,-43.34199,Gymnastics Center
place_127,Green Village,Rio de Janeiro,BR,-22.989304,-43.324385,Soccer Field
place_1270,Academia Régia,São João de Meriti,BR,-22.779811,-43.337469,Gym and Studio
place_1271,Academia MX Fitness,Duque de Caxias,BR,-22.761376,-43.320157,Gym and Studio
place_1272,Academia Dilo's,Duque de Caxias,BR,-22.75887,-43.289558,Gym and Studio
place_1273,Academia 2D Fitness,Duque de Caxias,BR,-22.761376,-43.320157,Gym and Studio
place_1274,Academia Max Power,Duque de Caxias,BR,-22.756311,-43.296833,Gym and Studio
place_1275,GSFR Fitness,Duque de Caxias,BR,-22.7606,-43.278562,Gym and Studio
place_1276,Academia Body Physical,Duque de Caxias,BR,-22.759292,-43.31854,Climbing Gym
place_1277,Academia Espaço Saúde,Duque de Caxias,BR,-22.756165,-43.30655,Gym and Studio
place_1278,Bar do Nem,Duque de Caxias,BR,-22.784098,-43.295179,Sports Bar
place_1279,Empório Marias do Zé,Rio de Janeiro,BR,-22.809188,-43.323877,Gastropub
place_128,Academia Vida Ativa,Rio de Janeiro,BR,-22.989218,-43.322752,Gym and Studio
place_1280,Quiosque do Tio Glaucon,Duque de Caxias,BR,-22.797812,-43.322475,Sports Bar
place_1281,Fiorito's Pub,Rio de Janeiro,BR,-22.839521,-43.302028,Sports Bar
place_1282,Crossfit Ilha,Rio de Janeiro,BR,-22.804364,-43.204288,Sports and Recreation
place_1283,Academia Meta Física,Rio de Janeiro,BR,-22.804106,-43.210993,Education
place_1284,BEC Academia,Duque de Caxias,BR,-22.778739,-43.290097,Gym and Studio
place_1285,Associação Atlética Portuguesa,Rio de Janeiro,BR,-22.802037,-43.208749,Sports and Recreation
place_1286,Up GYM,Rio de Janeiro,BR,-22.804345,-43.207675,Gym and Studio
place_1287,Ilha Point,Rio de Janeiro,BR,-22.804545,-43.202035,Gym and Studio
place_1288,Academia acqua fitness,Duque de Caxias,BR,-22.791733,-43.295425,Gym and Studio
place_1289,Flexeiros Atlético Clube,Unknown,BR,-22.787093,-43.22752,Sports and Recreation
place_129,Piscina Vancouver/Los Angeles,Rio de Janeiro,BR,-22.971383,-43.357827,Swimming Pool
place_1290,Galeão Paintball,Rio de Janeiro,BR,-22.809271,-43.224099,Paintball Field
place_1291,Instituto Reação - Polo Tubiacanga,Unknown,BR,-22.785442,-43.226289,Martial Arts Dojo
place_1292,Campo da Paz - Esqueleto,Duque de Caxias,BR,-22.795254,-43.286353,Soccer Field
place_1293,WQSurf,Duque de Caxias,BR,-22.787234,-43.286349,Sporting Goods Retail
place_1294,Baile Caxias Shopping,Duque de Caxias,BR,-22.787327,-43.286414,"Salsa Club, Hair Salon"
place_1295,Fisico e Forma,Duque de Caxias,BR,-22.787888,-43.286804,Sporting Goods Retail
place_1296,Academia Corpo Ativo,Duque de Caxias,BR,-22.790292,-43.288304,Gym and Studio
place_1297,Ct Caxias,Duque de Caxias,BR,-22.781965,-43.285282,Soccer Field
place_1298,Espaço Rubro Negro,Duque de Caxias,BR,-22.785601,-43.287,Sporting Goods Retail
place_1299,C.T Vasco da Gama Washington Luiz,Duque de Caxias,BR,-22.781682,-43.285213,Soccer Field
place_13,Santa Cruz Paintball,Unknown,BR,-22.958371,-43.661958,Paintball Field
place_130,Academia Moradas Bloco 3,Unknown,BR,-22.977355,-43.329115,Gymnastics Center
place_1300,Centauro,Rio de Janeiro,BR,-22.801673,-43.201527,Sporting Goods Retail
place_1301,Iate Clube de Ramos,Rio de Janeiro,BR,-22.840723,-43.249436,Sports and Recreation
place_1302,Espaço Leandro Azevedo,Rio de Janeiro,BR,-22.799349,-43.204545,Dance Studio
place_1303,Academia dde ginastica Fly Body,Rio de Janeiro,BR,-22.819073,-43.290876,Gym and Studio
place_1304,Estilo Natural Suplementos,Rio de Janeiro,BR,-22.801947,-43.201973,Retail
place_1305,Espaço Rubro Negro,Rio de Janeiro,BR,-22.801667,-43.201778,Sporting Goods Retail
place_1306,Mundo Happy Bee,Rio de Janeiro,BR,-22.802053,-43.201536,Recreation Center
place_1307,Gigante da Colina,Rio de Janeiro,BR,-22.801772,-43.201342,Sporting Goods Retail
place_1308,Team Moraes,Rio de Janeiro,BR,-22.800228,-43.199674,Martial Arts Dojo
place_1309,Aquarius Espaço Holístico,Rio de Janeiro,BR,-22.797694,-43.191711,Pilates Studio
place_131,Total Fitness,Rio de Janeiro,BR,-22.975999,-43.327702,"Education, Gym and Studio"
place_1310,Academia Moving Body,Rio de Janeiro,BR,-22.795464,-43.182941,Gym and Studio
place_1311,Academia Fitness Club,Rio de Janeiro,BR,-22.793436,-43.171039,"Education, Gym and Studio"
place_1312,Esporte Club Cocota,Rio de Janeiro,BR,-22.806966,-43.183152,Gym and Studio
place_1313,Academia Companhia do Corpo,Rio de Janeiro,BR,-22.807334,-43.183662,Gym and Studio
place_1314,Aula de Taekwondo Prof. Allan Corrêa,Unknown,BR,-22.794952,-43.209395,Martial Arts Dojo
place_1315,Campo INPS,Rio de Janeiro,BR,-22.789722,-43.184435,Soccer Field
place_1316,Cia de Dança Daniela Monerat,Unknown,BR,-22.783489,-43.166726,Dance Studio
place_1317,Academia Riachuelo,Unknown,BR,-22.78351,-43.159263,Gym and Studio
place_1318,Estande de Tiro BFNIG,Rio de Janeiro,BR,-22.781578,-43.159154,Gun Range
place_1319,Academia Body Shopping,Rio de Janeiro,BR,-22.810948,-43.19416,Gym and Studio
place_132,Pr1mera Gym,Unknown,BR,-22.987934,-43.310802,Gym and Studio
place_1320,Vila Olímpica,Rio de Janeiro,BR,-22.815866,-43.182109,Sports and Recreation
place_1321,Jequiá Iate Clube,Rio de Janeiro,BR,-22.821891,-43.175416,Sports Club
place_1322,Academia Equilíbrio do Corpo,Rio de Janeiro,BR,-22.815006,-43.177009,Gym and Studio
place_1323,Star Bike,Rio de Janeiro,BR,-22.810608,-43.185935,Bicycle Store
place_1324,Piscinão de São Gonçalo,São Gonçalo,BR,-22.805489,-43.065014,Swimming Pool
place_1325,Barreirinha Futebol e Regatas,Rio de Janeiro,BR,-22.763685,-43.10749,Sports and Recreation
place_1326,Paquetá Bike,Rio de Janeiro,BR,-22.762565,-43.107903,Bicycle Store
place_1327,Academia Universo do Sport,Unknown,BR,-22.801621,-43.054135,Gym and Studio
place_1328,Escolinha Fluminense FC,São Gonçalo,BR,-22.807383,-43.016135,Sports Club
place_1329,Academia Body Center,São Gonçalo,BR,-22.810249,-43.015576,Gym and Studio
place_133,Nitro Academia,Unknown,BR,-22.987817,-43.310422,Gym and Studio
place_1330,LM - Jiu Jitsu,São Gonçalo,BR,-22.818339,-43.013884,Martial Arts Dojo
place_1331,Gonçalense Futebol Clube,Unknown,BR,-22.800583,-43.008574,Soccer Field
place_1332,Moda Fitness Visual Hot,São Gonçalo,BR,-22.798832,-43.004769,Retail
place_1333,ZE Fitness,São Gonçalo,BR,-22.831403,-43.019085,Gym and Studio
place_1334,Academia Zeus,São Gonçalo,BR,-22.807587,-43.021033,Gym and Studio
place_1335,Academia Style Fitness,São Gonçalo,BR,-22.805465,-42.965597,Gym and Studio
place_1336,Fácil Academia,São Gonçalo,BR,-22.793463,-43.031363,Gym and Studio
place_1337,Spyder Paintball,Unknown,BR,-22.795858,-42.98237,Paintball Field
place_1338,Academia Fix Fitness Club,São Gonçalo,BR,-22.804558,-42.980379,Gym and Studio
place_1339,Cicle São Paulo,São Gonçalo,BR,-22.808257,-43.02086,Bicycle Store
place_134,Nike House,Unknown,BR,-22.994853,-43.30733,Sports and Recreation
place_1340,Agropecuária Raul Veiga,São Gonçalo,BR,-22.8225,-42.998301,Agriculture and Forestry Service
place_1341,QuimBola,Unknown,BR,-22.812731,-42.977811,Soccer Field
place_1342,Centro Social e Esportivo São Jorge,Unknown,BR,-22.812731,-42.977811,Soccer Field
place_1343,Intense Casa de Arte Cultura,Unknown,BR,-22.815671,-43.025112,Dance Studio
place_1344,Academia HR Fitness,Unknown,BR,-22.821647,-42.976013,"Education, Gym and Studio"
place_1345,Academia Athlete's House,Unknown,BR,-22.82292,-42.975792,Gym and Studio
place_1346,Centro Esportivo Magger,São Gonçalo,BR,-22.836834,-42.992365,Gym and Studio
place_1347,Bagdá Paintball,São Gonçalo,BR,-22.798258,-42.957713,Paintball Field
place_1348,Arabesk Studio,São Gonçalo,BR,-22.82009,-43.036883,Dance Studio
place_1349,Academia Equipe Fitness,Pacheco,BR,-22.830952,-42.972405,Gym and Studio
place_135,Piscina do Condomínio Caminhos da Barra,Rio de Janeiro,BR,-22.956267,-43.348743,Swimming Pool
place_1350,Fábio Monteiro - Studio de Pilates,Unknown,BR,-22.820623,-43.039843,Gym and Studio
place_1351,Academia Sport e Art,São Gonçalo,BR,-22.822383,-43.040512,Education
place_1352,Academia WR,São Gonçalo,BR,-22.796666,-42.952407,Gym and Studio
place_1353,Academia Corpus 50,Seropédica,BR,-22.741341,-43.705649,Gym and Studio
place_1354,R2 academia,Seropédica,BR,-22.721128,-43.726779,Gym and Studio
place_1355,Sports Academia,Seropédica,BR,-22.74804,-43.710014,Gym and Studio
place_1356,Arena Funcional Paixaun,Seropédica,BR,-22.74185,-43.706728,Gymnastics Center
place_1357,RTX Academia,Seropédica,BR,-22.746222,-43.699939,Gym and Studio
place_1358,Yoga,Seropédica,BR,-22.746139,-43.694859,Yoga Studio
place_1359,Academia New Life,Seropédica,BR,-22.753173,-43.692775,Gym and Studio
place_136,Padaria da Barra,Rio de Janeiro,BR,-23.012518,-43.305308,Bakery
place_1360,Quadra do Valtinho,Seropédica,BR,-22.742618,-43.701857,Soccer Field
place_1361,Life Healthy Academy,Seropédica,BR,-22.742842,-43.695969,Gym and Studio
place_1362,Setorpédica,Seropédica,BR,-22.732224,-43.654834,Swimming Pool
place_1363,DG Fitness,Seropédica,BR,-22.727033,-43.652074,Gym and Studio
place_1364,Sport Life Centro Fitness,Queimados,BR,-22.717217,-43.567137,Gym and Studio
place_1365,Balland Fitness,Queimados,BR,-22.72526,-43.567709,Gym and Studio
place_1366,Arena São Miguel de Motocross,Queimados,BR,-22.733282,-43.570224,Race Track
place_1367,Sítio Kakarecos,Queimados,BR,-22.723065,-43.575116,Recreation Center
place_1368,Paintball Campo dos Anjos,Queimados,BR,-22.72917,-43.563792,Paintball Field
place_1369,Paintball,Queimados,BR,-22.729204,-43.56373,Paintball Field
place_137,Bar do Cláudio,Rio de Janeiro,BR,-23.002666,-43.350239,"Sports Bar, BBQ Joint"
place_1370,Academia JB Fitness,Queimados,BR,-22.73643,-43.556759,Gym and Studio
place_1371,Campo do São Roque,Queimados,BR,-22.720477,-43.563831,Sports and Recreation
place_1372,Vila Olimpica - Queimados/Rj,Queimados,BR,-22.721728,-43.559723,Gym and Studio
place_1373,Smart Fit,Queimados,BR,-22.717398,-43.554289,Gym and Studio
place_1374,Fitness Club,Queimados,BR,-22.714085,-43.557217,Gym and Studio
place_1375,Campo de Tiro Esportivo,Queimados,BR,-22.73591,-43.546401,Gun Range
place_1376,Selva Paintball,Nova Iguaçu,BR,-22.735452,-43.540935,Paintball Field
place_1377,Sitio amigo do rei,Nova Iguaçu,BR,-22.73462,-43.538783,Swimming Pool
place_1378,Body Mais Suplementos e Acessorios,Nova Iguaçu,BR,-22.746509,-43.522081,Gym and Studio
place_1379,Centro de Esporte e Lazer da Terceira Idade,Queimados,BR,-22.722031,-43.559041,Recreation Center
place_138,CFP9,Rio de Janeiro,BR,-23.007658,-43.299796,Gym and Studio
place_1380,Academia Garra,Nova Iguaçu,BR,-22.751253,-43.5153,Gym and Studio
place_1381,Academia Biofit,Queimados,BR,-22.717675,-43.554609,"Education, Gym and Studio"
place_1382,Biofit Academia,Queimados,BR,-22.717632,-43.555047,Sports and Recreation
place_1383,Academia Inove Fitness,Nova Iguaçu,BR,-22.748041,-43.51077,Gymnastics Center
place_1384,Inove Fitness,Nova Iguaçu,BR,-22.748165,-43.510899,Dance Studio
place_1385,Lavitá Estética e Pilates,Queimados,BR,-22.713938,-43.557966,Gymnastics Center
place_1386,CAFIS Rodilândia,Nova Iguaçu,BR,-22.739884,-43.511011,Gym and Studio
place_1387,Arena Zenith,Queimados,BR,-22.713163,-43.541647,Soccer Field
place_1388,Campo do Ferroviario,Nova Iguaçu,BR,-22.722059,-43.5218,Soccer Field
place_1389,Campo do Boladao,Nova Iguaçu,BR,-22.715841,-43.527856,Soccer Field
place_139,Renato Estrela Bicicletas,Rio de Janeiro,BR,-23.008292,-43.301003,Bicycle Store
place_1390,Austin Park,Nova Iguaçu,BR,-22.720187,-43.520626,Gym and Studio
place_1391,Academia Smart Life,Nova Iguaçu,BR,-22.719439,-43.520107,Gym and Studio
place_1392,Academia de natação da Tia Cleo,Nova Iguaçu,BR,-22.719949,-43.518802,Sports and Recreation
place_1393,Arena H9 Futebol Society,Nova Iguaçu,BR,-22.725429,-43.513042,Soccer Field
place_1394,Centro de Treinamento Altamiro - Casa do Estalo,Nova Iguaçu,BR,-22.724521,-43.512581,Sports and Recreation
place_1395,GAN- fitness,Queimados,BR,-22.70889,-43.566495,Martial Arts Dojo
place_1396,Campo do Oriente,Queimados,BR,-22.707317,-43.56119,Soccer Field
place_1397,Academia Espaço Saúde,Nova Iguaçu,BR,-22.739117,-43.456255,Gym and Studio
place_1398,Unisport,Nova Iguaçu,BR,-22.758779,-43.474727,Gym and Studio
place_1399,Nova Iguaçu Futebol Clube,Nova Iguaçu,BR,-22.747612,-43.461352,Organization
place_14,Campo Guaratibano,Unknown,BR,-22.973798,-43.590527,Soccer Field
place_140,Rio Beach Club,Unknown,BR,-23.012055,-43.297204,"Music Venue, Sports Club"
place_1400,Academia Top Forma,Nova Iguaçu,BR,-22.753139,-43.454902,Gym and Studio
place_1401,Academia Saúde 2000,Nova Iguaçu,BR,-22.749259,-43.45161,Gym and Studio
place_1402,Academia status,Rio de Janeiro,BR,-22.732016,-43.473263,Gym and Studio
place_1403,Morro Agudo FC,Nova Iguaçu,BR,-22.74464,-43.490373,Soccer Field
place_1404,Academia Bio-Fitness.,Unknown,BR,-22.752269,-43.488489,Gym and Studio
place_1405,Academia HD,Nova Iguaçu,BR,-22.744751,-43.486112,Gym and Studio
place_1406,Academia Up! Turquesa,Nova Iguaçu,BR,-22.747513,-43.484799,Gym and Studio
place_1407,Espaço João e Maria,Nova Iguaçu,BR,-22.73864,-43.489349,Swimming Pool
place_1408,Academia Universo Fitness,Nova Iguaçu,BR,-22.73476,-43.500729,Gym and Studio
place_1409,Piscina Império,Nova Iguaçu,BR,-22.732567,-43.499673,Swimming Pool
place_141,Festa e Aventura Indoor,Rio de Janeiro,BR,-22.986623,-43.302489,"Arts and Entertainment, Skate Park"
place_1410,Cf4018,Nova Iguaçu,BR,-22.73182,-43.500344,Gym and Studio
place_1411,Graça Fitness,Nova Iguaçu,BR,-22.729258,-43.523104,Gym and Studio
place_1412,Salão de Festas Jardel,Nova Iguaçu,BR,-22.726987,-43.525055,Swimming Pool
place_1413,Academia Padrão Fitness,Nova Iguaçu,BR,-22.727739,-43.527832,Sports and Recreation
place_1414,Academia Padrão Fitness,Nova Iguaçu,BR,-22.720459,-43.524771,Sports and Recreation
place_1415,Physical Gear,Unknown,BR,-22.718307,-43.525784,Gym and Studio
place_1416,Projeto Social Faixa Preta de Jesus,Nova Iguaçu,BR,-22.74983,-43.456515,Martial Arts Dojo
place_1417,Campo do Cobrex,Nova Iguaçu,BR,-22.719882,-43.468956,Soccer Field
place_1418,Campo de Grama Sintética BOLADÃO,Nova Iguaçu,BR,-22.716058,-43.528049,"Social Club, Soccer Field"
place_1419,Polo Esportivo Sandro Silva,Nova Iguaçu,BR,-22.708005,-43.515691,Sports Club
place_142,Estilo Voo Livre - Asa Delta e Parapente,Rio de Janeiro,BR,-23.000825,-43.271778,Sports and Recreation
place_1420,Nova Iguaçu Country Club,Nova Iguaçu,BR,-22.752225,-43.447293,Event Service
place_1421,Paintball RJ Distrito 22,Nova Iguaçu,BR,-22.743164,-43.44074,Paintball Field
place_1422,Cafis Academia,Nova Iguaçu,BR,-22.756298,-43.425758,Gym and Studio
place_1423,Academia Integração Fitness,Nova Iguaçu,BR,-22.712449,-43.460688,Gym and Studio
place_1424,Academia New Body,Nova Iguaçu,BR,-22.719813,-43.44331,Gym and Studio
place_1425,Body Fitness,Nova Iguaçu,BR,-22.709706,-43.429147,Gym and Studio
place_1426,Academia Up Fitness,Nova Iguaçu,BR,-22.747573,-43.484926,Sports and Recreation
place_1427,Academia Power Fitness,Nova Iguaçu,BR,-22.715489,-43.452297,Gym and Studio
place_1428,Academia Summer Fitness,Nova Iguaçu,BR,-22.74566,-43.488955,Gym and Studio
place_1429,Espaço Impacto Piscina Bar,Belford Roxo,BR,-22.727586,-43.417289,Swimming Pool
place_143,Gávea Golf And Country Club,Rio de Janeiro,BR,-22.99653,-43.265088,Golf Course
place_1430,Cidah,Nova Iguaçu,BR,-22.71199,-43.432901,Soccer Field
place_1431,Society Acadêmico,Belford Roxo,BR,-22.742193,-43.405541,Soccer Field
place_1432,Academia Garras,Nova Iguaçu,BR,-22.710532,-43.434057,Gymnastics Center
place_1433,Academia Mega Plena Forma,Belford Roxo,BR,-22.750705,-43.403802,Gym and Studio
place_1434,Academia Superaçao,Nova Iguaçu,BR,-22.709587,-43.433784,Gymnastics Center
place_1435,Bar do gomes,Nova Iguaçu,BR,-22.735602,-43.459681,Sports Bar
place_1436,Bar do Gomes,Nova Iguaçu,BR,-22.735152,-43.459921,Sports Bar
place_1437,Bar do Alemão,Nova Iguaçu,BR,-22.744112,-43.469167,Sports Bar
place_1438,Academia Vital Fit,Belford Roxo,BR,-22.741681,-43.413178,Gym and Studio
place_1439,Academia Plena Forma 2,Belford Roxo,BR,-22.72914,-43.382402,Gym and Studio
place_144,Estilo Voo Livre,Unknown,BR,-23.000855,-43.271841,Sports and Recreation
place_1440,Academia Body Fitness,Nova Iguaçu,BR,-22.739262,-43.435818,Gym and Studio
place_1441,Academia Olimpia Fitness,Nova Iguaçu,BR,-22.749218,-43.439633,Gym and Studio
place_1442,Academia Ryu Jitsu's,Nova Iguaçu,BR,-22.738156,-43.434412,Gym and Studio
place_1443,Bola Roxa,Unknown,BR,-22.749792,-43.384843,"Arts and Entertainment, Soccer Field"
place_1444,Vila Olímpica de Belford Roxo,Belford Roxo,BR,-22.735644,-43.398611,Sports and Recreation
place_1445,Espaço Festa Piscina São Bernardo,Belford Roxo,BR,-22.736181,-43.382446,Swimming Pool
place_1446,IBC - Iguaçu Basquete Club,Nova Iguaçu,BR,-22.749661,-43.445851,Sports and Recreation
place_1447,Bem Viver Academia,Mesquita,BR,-22.7763,-43.404922,Gym and Studio
place_1448,Campo da Bica,Mesquita,BR,-22.777491,-43.405452,Soccer Field
place_1449,Arena Santa Maria,Belford Roxo,BR,-22.725781,-43.383512,Soccer Field
place_145,Bodytech,Rio de Janeiro,BR,-22.996747,-43.260137,Gym and Studio
place_1450,Campo do Nova Aurora,Belford Roxo,BR,-22.72018,-43.401686,Soccer Field
place_1451,Quadra do Castelão,Mesquita,BR,-22.779809,-43.402812,Soccer Field
place_1452,Falcon Fitness,Coelho da Rocha,BR,-22.779158,-43.388499,Gym and Studio
place_1453,Kart,São João de Meriti,BR,-22.781282,-43.396012,Race Track
place_1454,Campo do Cairú,Belford Roxo,BR,-22.756268,-43.365749,Soccer Field
place_1455,Academia Acqua Fitness,Belford Roxo,BR,-22.725491,-43.376169,Gym and Studio
place_1456,Academia Maia,Nova Iguaçu,BR,-22.760928,-43.446751,Gym and Studio
place_1457,Esporte Clube Sueca,Belford Roxo,BR,-22.75716,-43.36182,Sports Club
place_1458,Academia NV Gym,Belford Roxo,BR,-22.758319,-43.362412,Gym and Studio
place_1459,Gfteam BAIXADA CT REDENTOR ITAGIBA CARNEIRO,Belford Roxo,BR,-22.759343,-43.36206,Martial Arts Dojo
place_146,Pista de corrida,Rio de Janeiro,BR,-23.010622,-43.333116,Track
place_1460,Academia Jiu Jitsu,Belford Roxo,BR,-22.759346,-43.361935,Martial Arts Dojo
place_1461,Academia Corpo e Saúde,Belford Roxo,BR,-22.761208,-43.362293,Gym and Studio
place_1462,Health Coach,Belford Roxo,BR,-22.723346,-43.371916,Boxing Gym
place_1463,Academia 15,Belford Roxo,BR,-22.715155,-43.325381,Gym and Studio
place_1464,Academia Corpus Fitness,Belford Roxo,BR,-22.739527,-43.335247,Gym and Studio
place_1465,Querli Cicle,Belford Roxo,BR,-22.732339,-43.35746,Bicycle Store
place_1466,BW Fitnnes Academia,Belford Roxo,BR,-22.730548,-43.346694,Gym and Studio
place_1467,Praça de Santa Marta,Belford Roxo,BR,-22.729584,-43.356014,Gym and Studio
place_1468,Caldeirão do Jajá,Belford Roxo,BR,-22.731787,-43.363027,Soccer Field
place_1469,Academia Plena Forma,Belford Roxo,BR,-22.724419,-43.339336,Gym and Studio
place_147,Cia Athletica,Rio de Janeiro,BR,-22.997546,-43.347606,"Education, Gym and Studio"
place_1470,Aucris Studio,Belford Roxo,BR,-22.722545,-43.367194,Gym and Studio
place_1471,Clube Point do Ferreira,Belford Roxo,BR,-22.719551,-43.333575,Swimming Pool
place_1472,Academia Saúde Fitness,Belford Roxo,BR,-22.712178,-43.3492,Sports and Recreation
place_1473,Academia Iron Man GYM,Duque de Caxias,BR,-22.742519,-43.30685,Gym and Studio
place_1474,Academia Mix Fitness,Campos Elyseos,BR,-22.722017,-43.317394,Gym and Studio
place_1475,Formula Fitness,Duque de Caxias,BR,-22.751698,-43.305063,Gym and Studio
place_1476,Projeto Kbçativa,Coelho da Rocha,BR,-22.783842,-43.378829,"Education, Organization, Skate Park"
place_1477,Academia New Scorpions,Belford Roxo,BR,-22.715209,-43.379997,Gym and Studio
place_1478,Sport Bar,Coelho da Rocha,BR,-22.774679,-43.361238,Sports Bar
place_1479,Pfc Bar,Belford Roxo,BR,-22.717927,-43.382947,Sports Bar
place_148,Campo do Agrião,Rio de Janeiro,BR,-22.970679,-43.283349,"Stadium, Soccer Field"
place_1480,Boxtur,Duque de Caxias,BR,-22.760569,-43.27599,Bicycle Store
place_1481,Energia Fitness,São João de Meriti,BR,-22.764619,-43.332526,Gym and Studio
place_1482,Academia Corpus,São João de Meriti,BR,-22.764697,-43.333218,Gym and Studio
place_1483,Piscina Fênix,Unknown,BR,-22.763467,-43.340525,Swimming Pool
place_1484,Academia Master Fittness,Duque de Caxias,BR,-22.759432,-43.278346,Gym and Studio
place_1485,Academia Bio Atletica,Duque de Caxias,BR,-22.766887,-43.289813,"Education, Gym and Studio, Gymnastics Center"
place_1486,Poli Esportivo do Ypiranga,Guia de Pacobaíba,BR,-22.715968,-43.17829,Sports Club
place_149,Golf Village São Conrado,Unknown,BR,-22.997917,-43.271708,Golf Course
place_15,Carapiá Piscinas,Unknown,BR,-22.969226,-43.586401,Dive Store
place_150,Academia R1 Fitness,Rio de Janeiro,BR,-22.990576,-43.252523,Gym and Studio
place_151,Tennis Clube Medellin,Rio de Janeiro,BR,-23.012783,-43.289505,Tennis Court
place_152,Piscina Salgada,Unknown,BR,-23.014711,-43.28698,Swimming Pool
place_153,C.T. Equipe Marcio Rodrigues Jiu Jitsu,Unknown,BR,-22.975873,-43.332718,Martial Arts Dojo
place_154,Academia Arte e Forma,Rio de Janeiro,BR,-22.974117,-43.333366,"Education, Gym and Studio"
place_155,The Lux Fitness,Unknown,BR,-22.973382,-43.333661,Gym and Studio
place_156,Nitro Academia Rp,Rio de Janeiro,BR,-22.975321,-43.337096,"Education, Gym and Studio"
place_157,Complexo Esportivo da Rocinha,Rio de Janeiro,BR,-22.9931,-43.251517,"Arts and Entertainment, Sports and Recreation"
place_158,Clube de Regatas do Flamengo,Rio de Janeiro,BR,-22.977926,-43.21872,Night Club
place_159,Clube dos Caiçaras,Rio de Janeiro,BR,-22.979909,-43.21262,Sports and Recreation
place_16,Academia Body Gym,Unknown,BR,-22.961595,-43.611552,Sports and Recreation
place_160,adidas Flamengo,Rio de Janeiro,BR,-22.978336,-43.218793,Sporting Goods Retail
place_161,Rio de Janeiro Country Club,Rio de Janeiro,BR,-22.985191,-43.212683,Swimming Pool
place_162,Bodytech,Rio de Janeiro,BR,-22.984147,-43.2205,"Education, Gym and Studio"
place_163,Paissandu Atlético Clube,Rio de Janeiro,BR,-22.979947,-43.217577,Sports and Recreation
place_164,Bodytech,Rio de Janeiro,BR,-22.982951,-43.211124,Gym and Studio
place_165,Bodytech,Rio de Janeiro,BR,-22.982025,-43.216685,Gym and Studio
place_166,Nike+ Ipanema Running Club,Unknown,BR,-22.983912,-43.209328,Sports and Recreation
place_167,Clube 17,Rio de Janeiro,BR,-22.96721,-43.24042,"Social Club, Latin American Restaurant, Sports and Recreation"
place_168,Bodytech Babies&Kids,Rio de Janeiro,BR,-22.982287,-43.216315,Gymnastics Center
place_169,Sheraton Fitness,Rio de Janeiro,BR,-22.991946,-43.232732,Gym and Studio
place_17,Academia MV Fitness,Rio de Janeiro,BR,-22.960209,-43.605434,"Education, Sports and Recreation"
place_170,Ibs Bike Shop,Rio de Janeiro,BR,-22.966509,-43.231558,Bicycle Store
place_171,Bodytech,Rio de Janeiro,BR,-22.984524,-43.206268,Gym and Studio
place_172,Smart Fit,Rio de Janeiro,BR,-22.985658,-43.228566,Gym and Studio
place_173,Proforma,Rio de Janeiro,BR,-22.985532,-43.228563,Gym and Studio
place_174,Academia Airton Senna Team,Rio de Janeiro,BR,-23.008952,-43.296063,Martial Arts Dojo
place_175,Academia Clube Piraquê,Rio de Janeiro,BR,-22.96783,-43.216283,Gym and Studio
place_176,Renato Estrella Bicicletas,Rio de Janeiro,BR,-23.009867,-43.296148,Bicycle Store
place_177,Rio Extreme Preparação Física,Rio de Janeiro,BR,-22.986526,-43.208512,"Education, Gym and Studio"
place_178,Academia Alto Fitness,Rio de Janeiro,BR,-22.986973,-43.231735,Gym and Studio
place_179,Academia Plataforma do Corpo,Rio de Janeiro,BR,-22.994292,-43.257067,Gym and Studio
place_18,Academia House M. Fitness,Unknown,BR,-22.956172,-43.602576,Gym and Studio
place_180,Sao Conrado Beach Club - Barraca de Praia,Rio de Janeiro,BR,-22.999191,-43.259756,"Arts and Entertainment, Sports and Recreation"
place_181,V+ Academia,Rio de Janeiro,BR,-22.994587,-43.238567,Gym and Studio
place_182,Esporte Clube Boa Vista,Rio de Janeiro,BR,-22.970709,-43.283413,Soccer Field
place_183,Fitness Center Villa Lobos,Rio de Janeiro,BR,-22.988374,-43.228757,"Education, Gym and Studio"
place_184,Equipe Filhos do Vento,Rio de Janeiro,BR,-22.988688,-43.227572,Race Track
place_185,Flavia Muniz Beach Tennis Training,Rio de Janeiro,BR,-22.987881,-43.225608,Outdoor Gym
place_186,Aulas Surf & Stand-up Carlão,Rio de Janeiro,BR,-22.987166,-43.222517,Outdoor Gym
place_187,Arena Brahma - Monte Libano,Unknown,BR,-22.980499,-43.215708,Sports Bar
